"","ID","Warehouse_block","Mode_of_Shipment","Customer_care_calls","Customer_rating","Cost_of_the_Product","Prior_purchases","Product_importance","Gender","Discount_offered","Weight_in_gms","Reached.on.Time_Y.N"
"10155",10155,"1","3",4,4,237,5,"2","2",6,4586,0
"10156",10156,"2","2",4,4,170,3,"2","1",4,4062,0
"10157",10157,"3","2",4,4,243,3,"3","2",4,5082,1
"10158",10158,"5","2",4,5,163,3,"2","1",1,4049,1
"10159",10159,"4","2",3,3,257,3,"1","1",5,4937,1
"10160",10160,"5","2",5,3,179,6,"2","1",1,4930,1
"10161",10161,"1","2",3,1,274,4,"2","1",4,4057,0
"10162",10162,"2","2",3,4,174,2,"1","1",7,4596,0
"10163",10163,"3","2",4,1,162,6,"1","1",1,5525,1
"10164",10164,"5","2",6,1,269,6,"2","2",2,5363,0
"10165",10165,"4","2",4,3,147,2,"1","1",2,5431,0
"10166",10166,"5","2",6,5,286,4,"2","2",4,4889,0
"10167",10167,"1","2",2,5,271,3,"1","1",9,4185,0
"10168",10168,"2","2",5,1,130,4,"3","2",9,4946,1
"10169",10169,"3","2",4,4,258,2,"2","2",5,4562,0
"10170",10170,"5","2",5,5,151,3,"2","1",2,5506,0
"10171",10171,"4","2",5,2,208,8,"2","1",5,4751,0
"10172",10172,"5","2",6,2,137,10,"1","2",4,4490,0
"10173",10173,"1","2",3,2,250,3,"2","1",6,4636,0
"10174",10174,"2","2",4,3,211,2,"1","2",6,5473,1
"10175",10175,"3","2",4,4,196,3,"2","2",2,4320,1
"10176",10176,"5","2",3,2,174,3,"1","2",3,5207,1
"10177",10177,"4","2",6,3,277,4,"2","2",6,1433,0
"10178",10178,"5","2",6,3,284,4,"1","2",3,1291,0
"10179",10179,"1","2",4,4,258,5,"1","1",9,1947,1
"10180",10180,"2","2",7,2,254,4,"1","1",6,1006,0
"10181",10181,"3","2",5,5,263,5,"2","1",2,1417,0
"10182",10182,"5","2",6,1,267,4,"1","1",9,1146,1
"10183",10183,"4","2",6,2,247,4,"2","1",3,1118,0
"10184",10184,"5","2",5,3,233,5,"2","2",3,1398,0
"10185",10185,"1","2",7,5,254,4,"2","2",1,1347,0
"10186",10186,"2","2",6,2,289,5,"2","2",10,1607,1
"10187",10187,"3","2",6,3,282,4,"2","2",8,1375,0
"10188",10188,"5","2",5,2,243,6,"2","1",7,1752,0
"10189",10189,"4","2",5,4,243,5,"2","2",4,1813,0
"10190",10190,"5","2",4,1,228,5,"1","2",6,1874,0
"10191",10191,"1","2",5,5,235,5,"1","1",8,1332,1
"10192",10192,"2","2",7,3,306,4,"1","2",4,1630,0
"10193",10193,"3","2",6,1,189,2,"1","2",6,1269,0
"10194",10194,"5","2",6,4,280,4,"1","1",4,1831,1
"10195",10195,"4","2",6,4,310,4,"2","1",1,1494,1
"10196",10196,"5","2",4,3,264,6,"2","2",10,1962,1
"10197",10197,"1","2",5,5,243,6,"1","1",9,1348,0
"10198",10198,"2","2",5,5,245,5,"1","1",5,1252,0
"10199",10199,"3","2",5,5,239,6,"1","1",1,1384,0
"10200",10200,"5","2",4,3,248,5,"1","2",7,1789,1
"10201",10201,"4","2",6,1,268,4,"1","2",1,1654,1
"10202",10202,"5","2",6,4,271,4,"1","2",6,1503,0
"10203",10203,"1","2",4,5,233,5,"1","2",8,1040,1
"10204",10204,"2","2",5,1,245,5,"1","1",9,1694,1
"10205",10205,"3","2",5,2,248,5,"2","2",1,1845,1
"10206",10206,"5","2",5,2,234,5,"2","1",6,1703,0
"10207",10207,"4","2",4,2,259,5,"2","2",2,1054,0
"10208",10208,"5","2",5,1,259,6,"1","2",2,1876,0
"10209",10209,"1","2",5,2,263,6,"1","1",2,1851,0
"10210",10210,"2","2",3,1,158,5,"1","1",4,1171,1
"10211",10211,"3","2",5,5,270,5,"1","1",5,1852,1
"10212",10212,"5","2",4,3,271,5,"1","1",6,1555,1
"10213",10213,"4","2",5,5,237,5,"2","2",9,1709,0
"10214",10214,"5","2",6,1,250,4,"2","1",5,1747,0
"10215",10215,"1","2",4,2,270,5,"1","2",10,1340,0
"10216",10216,"2","2",4,5,242,6,"1","2",9,1858,0
"10217",10217,"3","2",5,1,271,5,"1","2",4,1557,1
"10218",10218,"5","2",4,3,254,5,"1","2",8,1851,0
"10219",10219,"4","2",5,3,274,5,"2","1",7,1696,1
"10220",10220,"5","2",4,3,249,5,"1","2",10,1067,1
"10221",10221,"1","2",4,3,245,5,"1","1",7,1182,0
"10222",10222,"2","2",4,5,237,5,"1","2",9,1978,1
"10223",10223,"3","2",4,3,238,6,"1","1",2,1898,0
"10224",10224,"5","2",5,3,242,5,"1","2",6,1681,0
"10225",10225,"4","2",5,5,217,6,"2","1",1,1761,0
"10226",10226,"5","2",4,2,242,6,"1","2",10,1531,1
"10227",10227,"1","2",6,1,265,4,"1","2",1,1345,1
"10228",10228,"2","2",3,4,267,3,"1","2",3,4566,0
"10229",10229,"3","2",3,1,238,2,"1","1",9,5158,0
"10230",10230,"5","2",5,3,284,5,"2","2",4,5343,1
"10231",10231,"4","2",4,3,137,3,"2","1",5,4854,1
"10232",10232,"5","2",2,1,232,6,"1","2",2,5281,1
"10233",10233,"1","2",3,3,262,2,"1","2",10,5951,1
"10234",10234,"2","2",5,1,158,2,"2","1",6,4873,0
"10235",10235,"3","2",5,5,226,4,"1","2",10,5676,1
"10236",10236,"5","2",4,3,199,2,"1","1",4,5855,0
"10237",10237,"4","2",4,4,175,2,"2","2",10,4927,0
"10238",10238,"5","2",5,1,233,3,"1","2",9,5039,0
"10239",10239,"1","2",2,5,111,2,"1","2",5,4038,1
"10240",10240,"2","2",5,2,218,3,"1","1",4,5363,1
"10241",10241,"3","2",5,1,189,4,"1","2",10,4166,1
"10242",10242,"5","2",4,3,257,3,"1","1",8,5944,0
"10243",10243,"4","2",4,2,160,3,"1","1",5,4492,0
"10244",10244,"5","2",3,3,197,3,"1","2",4,4858,1
"10245",10245,"1","2",3,5,283,2,"1","1",2,4207,0
"10246",10246,"2","2",5,5,197,4,"1","2",7,4141,1
"10247",10247,"3","2",3,1,259,4,"1","2",9,4084,1
"10248",10248,"5","2",4,3,195,3,"2","1",5,5863,0
"10249",10249,"4","1",3,1,159,2,"2","1",5,4906,1
"10250",10250,"5","1",3,1,267,3,"2","2",8,5415,1
"10251",10251,"1","1",5,2,155,3,"1","2",10,4485,1
"10252",10252,"2","1",3,1,267,2,"1","2",9,5744,0
"10253",10253,"3","1",4,1,239,3,"2","2",9,4930,1
"10254",10254,"5","1",3,1,263,3,"3","1",10,4911,0
"10255",10255,"4","1",3,5,217,3,"2","1",3,5433,0
"10256",10256,"5","1",4,3,173,3,"1","1",4,4793,1
"10257",10257,"1","1",2,2,163,3,"1","1",5,5887,0
"10258",10258,"2","1",5,5,232,5,"1","2",2,5561,0
"10259",10259,"3","1",3,3,155,3,"2","1",5,4957,1
"10260",10260,"5","1",3,4,160,4,"1","1",1,5341,0
"10261",10261,"4","1",5,4,200,3,"2","1",3,4225,0
"10262",10262,"5","1",4,1,160,2,"2","1",1,5741,1
"10263",10263,"1","1",3,3,220,3,"1","1",7,5323,1
"10264",10264,"2","1",3,3,160,2,"2","2",3,4665,0
"10265",10265,"3","1",3,4,136,3,"1","2",4,5368,0
"10266",10266,"5","1",5,1,252,3,"3","2",2,5032,0
"10267",10267,"4","1",3,4,138,5,"2","2",5,5690,0
"10268",10268,"5","1",4,4,173,3,"1","1",10,4616,0
"10269",10269,"1","1",4,5,198,3,"1","1",2,4272,0
"10270",10270,"2","1",4,1,194,2,"2","2",3,5503,0
"10271",10271,"3","3",4,5,157,3,"2","1",10,5898,1
"10272",10272,"5","3",3,3,220,3,"1","2",2,5065,1
"10273",10273,"4","3",4,4,160,3,"2","1",5,4440,0
"10274",10274,"5","3",3,4,214,2,"1","1",7,5256,1
"10275",10275,"1","3",5,5,213,3,"2","1",5,5247,0
"10276",10276,"2","3",3,5,146,3,"2","1",8,5637,1
"10277",10277,"3","3",4,3,176,5,"1","1",2,5751,1
"10278",10278,"5","3",3,2,219,4,"1","2",6,4314,1
"10279",10279,"4","3",4,3,164,3,"2","2",4,4495,0
"10280",10280,"5","3",3,4,168,2,"2","2",7,4699,1
"10281",10281,"1","3",5,3,167,3,"1","1",9,5026,0
"10282",10282,"2","3",3,2,152,3,"2","2",7,4244,0
"10283",10283,"3","3",5,4,248,3,"1","1",7,5335,1
"10284",10284,"5","3",3,5,177,2,"1","2",2,4906,1
"10285",10285,"4","3",4,4,148,3,"1","1",4,5716,1
"10286",10286,"5","3",4,2,107,2,"1","2",8,4460,0
"10287",10287,"1","3",6,2,196,2,"1","1",10,5180,1
"10288",10288,"2","3",3,3,215,2,"1","2",2,5661,0
"10289",10289,"3","3",4,5,260,3,"1","1",10,4331,0
"10290",10290,"5","3",5,5,156,2,"1","2",8,4817,0
"10291",10291,"4","3",4,1,266,2,"3","1",4,5116,0
"10292",10292,"5","3",4,1,146,3,"1","2",1,4831,1
"10293",10293,"1","2",4,2,210,3,"2","2",10,5354,0
"10294",10294,"2","2",2,4,144,2,"2","1",5,5867,0
"10295",10295,"3","2",3,5,181,4,"1","2",1,5812,0
"10296",10296,"5","2",5,5,132,4,"1","2",8,4339,1
"10297",10297,"4","2",5,3,243,6,"2","2",9,5640,0
"10298",10298,"5","2",4,3,166,4,"2","2",1,4536,0
"10299",10299,"1","2",5,5,148,4,"2","2",4,5909,0
"10300",10300,"2","2",6,4,221,5,"1","1",9,4360,0
"10301",10301,"3","2",4,2,207,3,"2","2",5,4702,1
"10302",10302,"5","2",4,1,228,3,"2","1",4,5347,1
"10303",10303,"4","2",3,2,161,3,"2","1",2,4174,1
"10304",10304,"5","2",4,2,259,2,"3","2",10,5265,0
"10305",10305,"1","2",4,5,272,2,"1","2",10,4962,0
"10306",10306,"2","2",4,4,154,3,"1","1",4,5393,1
"10307",10307,"3","2",4,2,174,3,"1","1",4,5625,0
"10308",10308,"5","2",4,2,225,2,"2","2",5,5943,0
"10309",10309,"4","2",3,5,209,3,"2","1",8,5591,0
"10310",10310,"5","2",6,1,208,5,"1","1",6,4537,0
"10311",10311,"1","2",4,4,163,3,"1","1",8,4921,1
"10312",10312,"2","2",3,5,174,3,"1","1",7,5672,1
"10313",10313,"3","2",3,5,236,3,"2","2",1,5220,0
"10314",10314,"5","2",3,2,229,6,"2","2",3,5689,1
"10315",10315,"4","2",3,4,195,2,"1","2",5,4660,1
"10316",10316,"5","2",4,2,146,3,"1","2",9,5871,1
"10317",10317,"1","2",3,2,211,2,"1","1",4,4978,1
"10318",10318,"2","2",2,2,161,3,"1","2",5,5999,1
"10319",10319,"3","2",2,5,243,3,"2","2",9,4182,0
"10320",10320,"5","2",3,3,169,2,"2","2",8,4281,1
"10321",10321,"4","2",3,4,273,3,"3","2",8,4530,1
"10322",10322,"5","2",4,2,137,2,"2","1",3,4622,1
"10323",10323,"1","2",2,1,96,2,"3","2",9,4449,1
"10324",10324,"2","2",5,5,177,4,"2","2",2,4873,0
"10325",10325,"3","2",4,1,269,3,"1","2",7,5211,1
"10326",10326,"5","2",3,2,188,5,"2","1",7,5673,0
"10327",10327,"4","2",4,1,238,3,"1","2",10,4172,0
"10328",10328,"5","2",5,2,172,5,"2","2",5,4805,0
"10329",10329,"1","2",4,4,134,5,"2","1",2,5865,1
"10330",10330,"2","2",4,2,191,2,"2","2",8,4806,1
"10331",10331,"3","2",5,3,210,6,"1","1",6,4203,1
"10332",10332,"5","2",4,5,161,3,"2","2",2,5378,0
"10333",10333,"4","2",5,4,161,5,"2","1",1,5779,1
"10334",10334,"5","2",4,1,166,5,"1","2",9,4472,0
"10335",10335,"1","2",4,3,170,4,"2","2",9,4375,0
"10336",10336,"2","2",3,1,251,3,"2","2",4,5291,0
"10337",10337,"3","2",3,3,214,3,"2","1",3,4056,1
"10338",10338,"5","2",4,3,197,3,"2","2",6,5395,0
"10339",10339,"4","2",3,3,227,2,"3","1",5,4269,1
"10340",10340,"5","2",4,5,265,2,"1","2",6,4660,1
"10341",10341,"1","2",6,5,287,5,"1","1",2,5611,1
"10342",10342,"2","2",3,5,206,2,"1","1",3,5113,1
"10343",10343,"3","2",4,2,192,3,"1","2",4,5578,1
"10344",10344,"5","2",2,1,109,4,"1","2",3,5264,1
"10345",10345,"4","2",4,3,180,2,"2","1",7,5546,1
"10346",10346,"5","2",3,2,224,3,"2","1",2,4015,0
"10347",10347,"1","2",3,2,259,6,"2","1",1,5873,0
"10348",10348,"2","2",3,4,269,3,"2","1",8,5364,1
"10349",10349,"3","2",5,4,187,4,"2","2",1,4147,0
"10350",10350,"5","2",4,4,185,3,"1","2",2,5288,1
"10351",10351,"4","2",5,2,241,2,"2","2",2,5448,0
"10352",10352,"5","2",2,5,228,3,"1","1",8,5643,1
"10353",10353,"1","2",3,2,214,2,"2","2",9,4512,0
"10354",10354,"2","2",3,2,196,6,"1","1",6,5414,0
"10355",10355,"3","2",3,1,175,3,"1","1",6,4695,0
"10356",10356,"5","2",3,5,171,3,"2","2",7,5318,1
"10357",10357,"4","2",4,2,185,2,"2","1",5,4066,0
"10358",10358,"5","2",2,4,226,3,"1","1",9,4098,1
"10359",10359,"1","2",4,1,265,3,"1","2",4,4249,0
"10360",10360,"2","2",4,4,205,4,"2","2",2,4690,1
"10361",10361,"3","2",4,3,189,3,"2","2",9,4825,0
"10362",10362,"5","2",3,4,141,3,"2","1",2,5512,0
"10363",10363,"4","2",3,3,217,3,"1","2",6,4887,0
"10364",10364,"5","2",4,2,198,3,"1","2",4,5863,0
"10365",10365,"1","2",4,4,246,3,"2","2",2,4150,0
"10366",10366,"2","2",3,4,261,4,"2","2",7,5731,0
"10367",10367,"3","2",4,3,160,2,"1","1",9,5940,0
"10368",10368,"5","2",5,5,135,3,"1","2",4,5734,0
"10369",10369,"4","2",5,2,213,3,"1","1",9,5526,0
"10370",10370,"5","2",3,4,189,6,"1","2",9,4668,1
"10371",10371,"1","2",4,1,259,3,"1","1",9,5148,1
"10372",10372,"2","2",4,5,170,3,"1","1",2,5671,0
"10373",10373,"3","2",3,3,257,2,"2","1",5,4681,1
"10374",10374,"5","2",3,5,143,2,"1","1",8,4754,1
"10375",10375,"4","2",4,1,258,3,"1","2",10,4906,0
"10376",10376,"5","2",4,3,216,2,"1","1",4,5997,0
"10377",10377,"1","2",4,3,169,3,"1","2",8,4613,0
"10378",10378,"2","2",4,3,165,2,"1","1",2,5210,0
"10379",10379,"3","2",4,4,245,3,"2","2",7,4480,1
"10380",10380,"5","2",4,1,171,2,"1","2",6,5719,1
"10381",10381,"4","2",2,5,238,4,"2","1",9,4086,0
"10382",10382,"5","2",4,2,265,3,"2","2",1,5385,0
"10383",10383,"1","2",4,3,207,2,"2","1",5,4286,0
"10384",10384,"2","2",3,4,257,3,"2","1",10,4670,1
"10385",10385,"3","2",3,4,252,2,"3","1",9,4278,0
"10386",10386,"5","1",5,5,272,2,"1","2",4,5342,0
"10387",10387,"4","1",3,2,180,6,"2","1",3,5780,1
"10388",10388,"5","1",5,1,217,2,"1","2",9,4345,0
"10389",10389,"1","1",3,1,149,3,"2","2",9,5952,1
"10390",10390,"2","1",4,5,185,2,"1","1",6,4610,0
"10391",10391,"3","1",5,2,222,3,"2","1",10,5644,1
"10392",10392,"5","1",4,3,180,3,"2","1",4,5471,0
"10393",10393,"4","1",4,2,156,3,"2","1",1,4097,1
"10394",10394,"5","1",3,5,241,3,"2","1",10,5099,1
"10395",10395,"1","1",4,1,170,10,"2","2",3,5211,1
"10396",10396,"2","1",3,2,286,6,"3","2",1,5035,1
"10397",10397,"3","1",3,4,232,5,"2","1",7,5653,1
"10398",10398,"5","1",5,2,171,3,"1","1",6,4656,1
"10399",10399,"4","1",4,4,146,10,"1","2",3,4152,1
"10400",10400,"5","1",4,2,189,10,"2","2",5,5470,0
"10401",10401,"1","1",2,1,235,3,"3","1",8,4522,1
"10402",10402,"2","1",4,2,187,3,"3","2",5,4897,1
"10403",10403,"3","1",3,5,166,3,"3","2",5,5206,0
"10404",10404,"5","1",4,4,264,6,"2","2",6,1748,1
"10405",10405,"4","1",5,3,243,6,"1","2",1,1856,0
"10406",10406,"5","1",5,2,245,5,"1","2",9,1466,0
"10407",10407,"1","1",5,5,239,6,"1","2",1,1984,0
"10408",10408,"2","3",4,3,248,5,"1","1",3,1093,0
"10409",10409,"3","3",6,4,268,4,"1","1",9,1793,0
"10410",10410,"5","3",6,2,271,4,"1","2",2,1893,1
"10411",10411,"4","3",4,3,233,5,"1","1",2,1079,0
"10412",10412,"5","3",5,1,245,5,"1","2",7,1092,0
"10413",10413,"1","3",5,5,248,5,"2","1",8,1881,1
"10414",10414,"2","3",5,1,234,5,"2","1",2,1030,1
"10415",10415,"3","3",4,5,259,5,"2","1",2,1066,1
"10416",10416,"5","3",5,4,259,6,"1","1",1,1206,1
"10417",10417,"4","3",5,2,263,6,"1","2",6,1511,1
"10418",10418,"5","3",3,1,158,5,"1","1",9,1537,1
"10419",10419,"1","3",5,3,270,5,"1","2",1,1568,1
"10420",10420,"2","3",2,1,238,4,"2","2",4,4780,0
"10421",10421,"3","3",4,1,265,3,"2","1",3,5177,0
"10422",10422,"5","3",4,3,207,2,"2","1",4,5227,1
"10423",10423,"4","3",3,2,257,3,"2","1",9,5236,0
"10424",10424,"5","3",3,3,252,2,"3","1",1,5707,1
"10425",10425,"1","3",5,5,272,2,"1","1",1,4883,1
"10426",10426,"2","3",3,4,180,6,"2","2",3,5605,0
"10427",10427,"3","3",5,4,217,2,"1","1",2,5469,1
"10428",10428,"5","3",3,4,149,3,"2","2",3,4540,0
"10429",10429,"4","3",4,5,185,2,"1","2",4,5428,0
"10430",10430,"5","2",5,4,222,3,"2","1",8,5559,1
"10431",10431,"1","2",4,2,180,3,"2","1",6,4417,0
"10432",10432,"2","2",4,2,156,3,"2","1",5,4946,1
"10433",10433,"3","2",3,3,241,3,"2","2",10,5275,1
"10434",10434,"5","2",4,2,170,10,"2","2",4,4696,1
"10435",10435,"4","2",3,5,286,6,"3","1",8,4777,0
"10436",10436,"5","2",3,3,232,5,"2","1",10,5580,0
"10437",10437,"1","2",5,4,171,3,"1","2",1,5011,0
"10438",10438,"2","2",4,4,146,10,"1","1",1,4351,0
"10439",10439,"3","2",4,1,189,10,"2","2",2,4505,1
"10440",10440,"5","2",2,5,235,3,"3","2",10,5775,1
"10441",10441,"4","2",4,4,187,3,"3","1",6,4567,0
"10442",10442,"5","2",3,4,166,3,"3","1",6,4247,0
"10443",10443,"1","2",4,3,264,6,"2","2",7,1178,1
"10444",10444,"2","2",5,3,243,6,"1","2",10,1078,1
"10445",10445,"3","2",5,2,245,5,"1","1",8,1528,0
"10446",10446,"5","2",5,5,239,6,"1","1",9,1417,1
"10447",10447,"4","2",4,5,248,5,"1","2",6,1754,0
"10448",10448,"5","2",6,5,268,4,"1","1",7,1600,1
"10449",10449,"1","2",6,4,271,4,"1","2",6,1091,0
"10450",10450,"2","2",4,3,233,5,"1","1",5,1799,1
"10451",10451,"3","2",5,1,245,5,"1","1",7,1038,0
"10452",10452,"5","2",5,5,248,5,"2","2",1,1945,1
"10453",10453,"4","2",5,5,234,5,"2","1",9,1812,0
"10454",10454,"5","2",4,3,259,5,"2","1",2,1574,0
"10455",10455,"1","2",5,5,259,6,"1","1",5,1382,1
"10456",10456,"2","2",5,1,263,6,"1","2",3,1665,1
"10457",10457,"3","2",5,4,217,6,"2","1",6,1483,1
"10458",10458,"5","2",4,3,242,6,"1","1",5,1411,0
"10459",10459,"4","2",4,4,255,6,"1","2",2,1430,1
"10460",10460,"5","2",2,3,277,3,"2","2",1,1738,0
"10461",10461,"1","2",4,2,267,5,"1","1",3,1933,1
"10462",10462,"2","2",5,4,260,5,"1","1",5,1370,0
"10463",10463,"3","2",4,5,259,5,"1","2",9,1951,1
"10464",10464,"5","2",5,5,257,5,"2","2",6,1101,0
"10465",10465,"4","2",5,1,228,5,"1","2",2,1950,1
"10466",10466,"5","2",5,1,255,6,"1","2",3,1014,0
"10467",10467,"1","2",5,5,262,6,"1","1",10,1816,1
"10468",10468,"2","2",5,1,262,5,"2","1",4,1196,0
"10469",10469,"3","2",5,1,241,5,"1","1",4,1348,1
"10470",10470,"5","2",4,2,262,6,"2","2",4,1644,1
"10471",10471,"4","2",4,2,263,6,"2","2",4,1644,0
"10472",10472,"5","2",4,3,233,5,"1","1",4,1668,0
"10473",10473,"1","2",5,3,221,5,"1","2",8,1109,0
"10474",10474,"2","2",5,5,254,5,"1","1",7,1967,0
"10475",10475,"3","2",3,4,236,4,"2","1",2,1016,0
"10476",10476,"5","2",5,1,258,5,"3","2",9,1856,1
"10477",10477,"4","2",4,2,223,5,"2","2",8,1559,1
"10478",10478,"5","2",5,1,248,5,"1","1",3,1642,1
"10479",10479,"1","2",4,1,204,4,"1","2",3,1667,0
"10480",10480,"2","2",4,1,276,5,"1","2",2,1246,0
"10481",10481,"3","2",5,4,241,5,"2","1",1,1924,1
"10482",10482,"5","2",5,4,263,5,"1","1",5,1181,0
"10483",10483,"4","2",5,2,265,5,"2","2",5,1864,0
"10484",10484,"5","2",4,2,253,5,"2","2",3,1092,0
"10485",10485,"1","2",5,1,257,5,"3","2",2,1323,0
"10486",10486,"2","2",4,2,259,6,"2","1",8,1096,1
"10487",10487,"3","2",6,4,206,5,"2","2",10,1680,0
"10488",10488,"5","2",5,2,254,5,"2","2",4,1030,0
"10489",10489,"4","2",5,1,143,3,"2","2",3,4907,1
"10490",10490,"5","2",3,2,169,2,"1","1",6,4033,0
"10491",10491,"1","2",3,1,194,4,"1","2",8,4308,0
"10492",10492,"2","2",4,5,248,3,"1","1",7,5853,0
"10493",10493,"3","2",4,1,153,3,"2","1",5,5952,0
"10494",10494,"5","2",3,3,151,3,"1","1",9,5082,0
"10495",10495,"4","2",3,4,148,3,"2","1",7,4531,0
"10496",10496,"5","2",4,2,214,6,"2","1",9,4736,1
"10497",10497,"1","2",4,1,251,2,"1","2",2,4839,1
"10498",10498,"2","2",2,3,136,3,"1","1",10,4933,0
"10499",10499,"3","2",3,4,247,3,"2","1",8,5792,0
"10500",10500,"5","2",3,4,239,2,"1","2",10,5674,1
"10501",10501,"4","2",4,1,247,3,"1","1",5,5636,1
"10502",10502,"5","2",2,1,184,2,"3","2",3,4331,0
"10503",10503,"1","2",3,1,248,3,"2","1",7,5588,0
"10504",10504,"2","2",5,5,244,3,"2","1",7,4078,1
"10505",10505,"3","2",5,2,252,3,"1","1",7,5058,0
"10506",10506,"5","2",4,2,136,4,"1","2",3,4190,0
"10507",10507,"4","2",4,5,200,4,"1","2",1,4885,0
"10508",10508,"5","2",3,1,187,2,"1","1",6,5448,0
"10509",10509,"1","2",4,2,222,2,"2","1",10,5115,1
"10510",10510,"2","2",3,4,247,2,"1","1",2,4975,1
"10511",10511,"3","2",3,2,195,2,"3","1",2,4669,1
"10512",10512,"5","2",4,3,190,2,"1","2",7,5834,1
"10513",10513,"4","2",4,5,226,2,"1","1",10,4706,1
"10514",10514,"5","2",3,4,205,3,"1","2",7,4490,0
"10515",10515,"1","2",4,1,225,3,"2","1",9,4242,1
"10516",10516,"2","2",2,3,275,3,"2","1",10,4183,1
"10517",10517,"3","2",3,4,154,2,"3","2",2,4998,0
"10518",10518,"5","2",5,5,141,3,"1","1",4,4534,0
"10519",10519,"4","2",3,2,198,2,"2","1",8,5889,0
"10520",10520,"5","2",4,3,263,2,"1","1",9,4210,0
"10521",10521,"1","2",4,4,184,3,"2","2",9,4500,0
"10522",10522,"2","2",3,2,221,2,"2","1",9,4466,0
"10523",10523,"3","1",3,5,259,3,"2","1",7,4480,1
"10524",10524,"5","1",4,4,238,4,"3","1",1,5702,1
"10525",10525,"4","1",3,5,188,3,"3","2",6,4234,1
"10526",10526,"5","1",3,2,164,2,"2","2",3,4666,0
"10527",10527,"1","1",4,1,204,6,"1","1",1,4943,0
"10528",10528,"2","1",5,5,237,3,"2","1",5,4285,1
"10529",10529,"3","1",6,1,235,6,"2","1",3,5591,0
"10530",10530,"5","1",3,2,235,2,"2","2",9,5116,0
"10531",10531,"4","1",3,5,263,3,"2","1",4,4081,1
"10532",10532,"5","1",5,4,236,4,"2","1",6,4457,0
"10533",10533,"1","1",5,2,146,2,"1","1",2,4075,0
"10534",10534,"2","1",3,2,188,3,"2","1",8,5709,0
"10535",10535,"3","1",5,1,152,3,"2","2",3,5981,0
"10536",10536,"5","1",4,1,211,3,"2","2",7,4083,1
"10537",10537,"4","1",4,3,195,3,"1","1",1,4236,1
"10538",10538,"5","1",4,4,180,4,"2","2",7,5609,1
"10539",10539,"1","1",3,2,213,6,"2","1",9,5418,1
"10540",10540,"2","1",4,1,171,3,"2","1",10,5971,0
"10541",10541,"3","1",3,5,253,4,"2","2",5,4761,1
"10542",10542,"5","1",5,4,228,4,"1","2",8,4831,1
"10543",10543,"4","1",3,4,158,2,"1","1",8,4086,0
"10544",10544,"5","1",3,5,158,3,"1","1",10,4861,0
"10545",10545,"1","3",4,1,195,2,"1","2",3,4165,0
"10546",10546,"2","3",5,1,202,4,"1","2",2,5748,0
"10547",10547,"3","3",4,4,209,3,"2","1",7,4717,1
"10548",10548,"5","3",2,5,156,5,"2","1",7,5780,0
"10549",10549,"4","3",3,4,199,3,"2","1",10,4925,1
"10550",10550,"5","3",6,2,205,5,"3","1",6,4756,0
"10551",10551,"1","3",6,3,165,4,"1","2",10,5965,0
"10552",10552,"2","3",5,3,119,2,"1","1",8,5290,1
"10553",10553,"3","3",3,1,185,2,"2","2",9,4316,0
"10554",10554,"5","3",6,3,178,5,"1","2",5,4567,0
"10555",10555,"4","3",4,3,248,3,"2","2",5,4667,0
"10556",10556,"5","3",3,5,190,3,"2","1",4,5069,0
"10557",10557,"1","3",4,1,227,3,"3","1",8,4795,0
"10558",10558,"2","3",4,2,255,5,"1","2",6,4053,0
"10559",10559,"3","3",3,5,214,2,"2","2",4,4077,1
"10560",10560,"5","3",4,5,134,3,"2","1",3,5000,1
"10561",10561,"4","3",3,4,216,3,"1","2",3,5817,0
"10562",10562,"5","3",2,4,183,2,"1","1",5,5335,1
"10563",10563,"1","3",3,5,190,5,"3","2",7,4457,0
"10564",10564,"2","3",4,5,219,2,"1","1",4,4197,1
"10565",10565,"3","3",3,2,207,2,"2","2",10,4070,1
"10566",10566,"5","3",5,4,135,4,"2","1",4,4541,0
"10567",10567,"4","2",3,4,254,2,"2","1",2,5957,0
"10568",10568,"5","2",3,5,233,4,"1","2",9,4541,0
"10569",10569,"1","2",4,4,233,3,"1","2",5,5421,0
"10570",10570,"2","2",4,4,156,2,"1","2",5,5216,0
"10571",10571,"3","2",5,1,262,2,"2","1",4,5761,0
"10572",10572,"5","2",3,1,201,3,"2","2",8,4315,0
"10573",10573,"4","2",5,1,208,2,"1","2",9,4887,0
"10574",10574,"5","2",3,1,174,3,"1","2",9,4380,1
"10575",10575,"1","2",3,2,144,4,"2","1",8,4867,1
"10576",10576,"2","2",4,3,184,3,"1","2",5,4712,1
"10577",10577,"3","2",3,5,196,3,"1","2",5,4891,0
"10578",10578,"5","2",6,3,251,4,"1","1",10,4889,1
"10579",10579,"4","2",4,4,160,3,"1","1",1,4770,0
"10580",10580,"5","2",5,2,176,4,"1","1",10,5532,0
"10581",10581,"1","2",3,1,235,3,"1","2",9,5735,0
"10582",10582,"2","2",4,2,152,4,"2","2",3,4006,0
"10583",10583,"3","2",4,3,184,4,"1","1",4,4030,1
"10584",10584,"5","2",3,2,209,2,"1","1",5,5713,0
"10585",10585,"4","2",5,5,187,3,"2","2",5,4613,0
"10586",10586,"5","2",4,4,160,5,"1","1",6,4055,0
"10587",10587,"1","2",4,2,258,3,"1","2",5,5393,1
"10588",10588,"2","2",3,5,166,3,"2","2",9,5275,1
